transformer_id,location,voltage,current,frequency,power_mw,temperature,status,phase,timestamp
TRF-0009,Abha-City,227.08,366.44,60.16,83.21,56.9,NORMAL,B,2026-05-25 00:59:00
TRF-0010,Tabuk-Center,236.67,450.69,60.04,106.66,62.9,NORMAL,B,05/25/2026 00:59:00
TRF-0001,Riyadh-North,230.29,145.32,60.01,33.47,62.8,NORMAL,C,2026/05/25 00:59:00
TRF-0002,Riyadh-East,228.21,116.33,59.85,26.55,37.1,NORMAL,B,25-05-2026 00:59
TRF-0003,Jeddah-Main,236.02,341.28,60.12,80.55,37.6,NORMAL,A,05/25/2026 00:59:00
TRF-0004,Jeddah-Industrial,229.27,181.78,60.04,41.68,59.0,NORMAL,C,05/25/2026 00:59:00
TRF-0005,Dammam-Central,233.26,157.85,59.97,36.82,60.3,NORMAL,B,20260525T005900
TRF-0006,Dammam-Port,229.7,484.72,60.0,111.34,62.4,NORMAL,B,20260525T005900
TRF-0007,Mecca-Haram,227.87,121.51,59.81,27.69,54.5,NORMAL,C,05/25/2026 00:59:00
TRF-0008,Medina-Central,239.86,476.76,60.02,114.36,42.2,NORMAL,A,20260525T005900
TRF-0009,Abha-City,228.79,412.21,59.81,94.31,61.3,NORMAL,C,05/25/2026 00:59:00
TRF-0010,Tabuk-Center,234.0,300.23,59.97,70.25,46.1,NORMAL,B,2026-05-25 00:59:00
TRF-0001,Riyadh-North,232.79,339.99,60.15,79.15,57.6,NORMAL,A,25-05-2026 00:59
TRF-0002,Riyadh-East,239.35,296.66,59.96,71.01,63.8,NORMAL,C,2026/05/25 00:59:00
TRF-0003,Jeddah-Main,228.52,344.28,59.83,78.67,54.9,NORMAL,C,20260525T005900
TRF-0004,Jeddah-Industrial,,199.02,60.04,46.41,32.4,NORMAL,C,2026-05-25 00:59:00
TRF-0005,Dammam-Central,227.48,251.48,60.09,57.21,44.4,NORMAL,B,2026/05/25 00:59:00
TRF-0006,Dammam-Port,221.62,380.92,60.15,84.42,33.7,NORMAL,C,05/25/2026 00:59:00
TRF-0007,Mecca-Haram,228.68,105.07,59.86,24.03,50.9,NORMAL,C,25-05-2026 00:59
TRF-0008,Medina-Central,-230,181.7,59.83,40.24,55.4,NORMAL,A,2026-05-25 00:59:00
TRF-0009,Abha-City,228.84,451.81,59.85,103.39,36.4,NORMAL,C,25-05-2026 00:59
TRF-0010,Tabuk-Center,237.46,487.6,59.9,115.79,52.9,NORMAL,C,2026-05-25 00:59:00
TRF-0001,Riyadh-North,231.66,155.54,60.11,36.03,33.4,NORMAL,B,05/25/2026 00:59:00
TRF-0002,Riyadh-East,239.8,269.93,60.18,64.73,51.5,NORMAL,B,05/25/2026 00:59:00
TRF-0003,Jeddah-Main,236.76,313.64,59.81,74.26,51.4,NORMAL,C,05/25/2026 00:59:00
TRF-0004,Jeddah-Industrial,233.75,228.29,60.07,53.36,48.2,NORMAL,B,25-05-2026 00:59
TRF-0005,Dammam-Central,235.27,490.33,60.16,115.36,59.6,NORMAL,C,2026/05/25 00:59:00
TRF-0006,Dammam-Port,237.71,321.92,59.97,76.52,50.7,NORMAL,B,2026/05/25 00:59:00
TRF-0007,Mecca-Haram,225.78,299.21,60.18,67.56,37.8,NORMAL,C,2026-05-25 00:59:00
TRF-0008,Medina-Central,228.7,461.68,60.06,105.59,58.3,NORMAL,C,20260525T005900
TRF-0009,Abha-City,222.41,109.79,59.99,24.42,57.7,NORMAL,B,20260525T005900
TRF-0010,Tabuk-Center,225.46,246.53,59.98,55.58,35.1,NORMAL,A,2026/05/25 00:59:00
TRF-0001,Riyadh-North,237.54,380.45,59.88,90.37,36.5,NORMAL,A,05/25/2026 00:59:00
TRF-0002,Riyadh-East,227.01,286.93,59.91,65.14,61.0,NORMAL,C,05/25/2026 00:59:00
TRF-0003,Jeddah-Main,234.86,333.48,59.92,78.32,41.7,NORMAL,A,05/25/2026 00:59:00
TRF-0003,Jeddah-Main,234.86,333.48,59.92,78.32,41.7,NORMAL,A,05/25/2026 00:59:00
TRF-0004,Jeddah-Industrial,227.09,344.34,59.94,78.2,57.2,NORMAL,B,25-05-2026 00:59
TRF-0005,Dammam-Central,226.44,364.51,59.84,82.54,41.5,NORMAL,B,2026-05-25 00:59:00
TRF-0006,Dammam-Port,237.17,148.03,60.16,35.11,31.4,NORMAL,C,20260525T005900
TRF-0007,Mecca-Haram,234.37,240.8,60.1,56.44,37.0,NORMAL,C,2026/05/25 00:59:00
TRF-0008,Medina-Central,221.91,479.72,60.01,106.45,35.3,NORMAL,A,20260525T005900
TRF-0009,Abha-City,230.1,302.22,60.05,69.54,35.2,NORMAL,C,2026/05/25 00:59:00
TRF-0010,Tabuk-Center,231.77,,59.86,68.32,52.2,NORMAL,C,25-05-2026 00:59
TRF-0001,Riyadh-North,220.54,476.58,60.07,105.1,50.0,NORMAL,B,25-05-2026 00:59
TRF-0002,Riyadh-East,231.55,435.77,60.09,100.9,46.3,NORMAL,A,20260525T005900
TRF-0003,Jeddah-Main,232.79,395.83,59.97,92.15,64.8,NORMAL,C,25-05-2026 00:59
TRF-0004,Jeddah-Industrial,224.39,324.67,59.92,72.85,37.0,NORMAL,A,20260525T005900
TRF-0005,Dammam-Central,236.05,127.34,59.83,30.06,57.8,NORMAL,B,25-05-2026 00:59
TRF-0006,Dammam-Port,220.54,492.95,59.89,108.72,55.6,NORMAL,C,25-05-2026 00:59
TRF-0007,Mecca-Haram,224.02,184.57,60.17,41.35,58.0,NORMAL,B,2026/05/25 00:59:00
TRF-0008,Medina-Central,229.68,274.85,59.89,63.13,51.7,NORMAL,A,2026-05-25 00:59:00
TRF-0009,Abha-City,231.21,484.69,59.92,112.07,33.0,NORMAL,B,05/25/2026 00:59:00
TRF-0010,Tabuk-Center,232.11,213.77,60.14,49.62,35.4,NORMAL,B,20260525T005900
TRF-0001,Riyadh-North,220.66,136.67,59.93,30.16,33.1,NORMAL,C,25-05-2026 00:59
TRF-0002,Riyadh-East,230.59,232.68,60.15,53.65,46.2,NORMAL,A,20260525T005900
TRF-0003,Jeddah-Main,233.12,336.85,60.14,78.53,34.6,NORMAL,B,2026-05-25 00:59:00
TRF-0004,Jeddah-Industrial,230.58,445.62,60.18,102.75,31.3,NORMAL,A,05/25/2026 00:59:00
TRF-0005,Dammam-Central,220.49,126.63,60.19,27.92,38.1,NORMAL,A,20260525T005900
TRF-0006,Dammam-Port,-230,341.87,60.06,76.39,35.9,NORMAL,B,25-05-2026 00:59
TRF-0007,Mecca-Haram,229.9,342.93,60.02,78.84,58.8,NORMAL,A,2026/05/25 00:59:00
TRF-0008,Medina-Central,231.79,199.06,59.83,46.14,44.9,NORMAL,A,25-05-2026 00:59
TRF-0009,Abha-City,227.03,242.88,59.97,55.14,63.6,NORMAL,A,25-05-2026 00:59
TRF-0010,Tabuk-Center,228.53,314.75,60.1,71.93,32.6,NORMAL,B,05/25/2026 00:59:00
TRF-0001,Riyadh-North,228.63,497.38,60.19,113.72,56.0,NORMAL,B,2026-05-25 00:59:00
TRF-0002,Riyadh-East,221.61,201.05,59.94,44.55,36.2,NORMAL,B,2026/05/25 00:59:00
TRF-0003,Jeddah-Main,224.69,438.35,59.94,98.49,57.2,NORMAL,B,05/25/2026 00:59:00
TRF-0004,Jeddah-Industrial,233.76,217.2,59.81,50.77,39.8,NORMAL,C,2026-05-25 00:59:00
TRF-0005,Dammam-Central,228.49,422.31,59.8,96.49,58.1,NORMAL,C,2026-05-25 00:59:00
TRF-0006,Dammam-Port,221.03,175.81,59.99,38.86,55.1,NORMAL,A,2026-05-25 00:59:00
TRF-0007,Mecca-Haram,234.39,,60.07,58.57,49.3,NORMAL,C,05/25/2026 00:59:00
TRF-0008,Medina-Central,236.78,142.94,59.95,33.85,34.5,NORMAL,C,25-05-2026 00:59
TRF-0009,Abha-City,224.29,396.75,60.09,88.99,49.8,NORMAL,B,05/25/2026 00:59:00
TRF-0010,Tabuk-Center,239.64,285.06,59.94,68.31,46.3,NORMAL,A,2026/05/25 00:59:00
TRF-0001,Riyadh-North,220.15,448.47,59.91,98.73,35.8,NORMAL,A,2026/05/25 00:59:00
TRF-0002,Riyadh-East,231.31,243.03,59.84,56.22,49.8,NORMAL,C,2026-05-25 00:59:00
TRF-0003,Jeddah-Main,230.71,426.28,59.85,98.35,54.8,NORMAL,C,20260525T005900
TRF-0004,Jeddah-Industrial,228.76,248.2,59.81,56.78,,NORMAL,B,25-05-2026 00:59
TRF-0005,Dammam-Central,232.27,278.14,59.92,64.6,50.4,NORMAL,B,05/25/2026 00:59:00
TRF-0006,Dammam-Port,224.36,153.63,59.86,34.47,59.3,NORMAL,C,2026-05-25 00:59:00
TRF-0007,Mecca-Haram,235.98,273.86,59.83,64.63,50.2,NORMAL,C,2026-05-25 00:59:00
TRF-0008,Medina-Central,229.01,276.4,59.98,,50.4,NORMAL,A,20260525T005900
TRF-0009,Abha-City,237.57,444.03,60.15,105.49,59.1,NORMAL,A,25-05-2026 00:59
TRF-0010,Tabuk-Center,228.9,242.29,59.93,55.46,63.2,NORMAL,C,20260525T005900
TRF-0001,Riyadh-North,239.63,443.56,60.12,106.29,33.1,NORMAL,B,2026-05-25 00:59:00
TRF-0002,Riyadh-East,228.51,167.67,60.17,38.31,49.6,NORMAL,C,20260525T005900
TRF-0003,Jeddah-Main,229.66,486.17,60.1,111.65,42.0,NORMAL,B,2026-05-25 00:59:00
TRF-0004,Jeddah-Industrial,220.57,365.01,59.8,80.51,39.7,NORMAL,B,05/25/2026 00:59:00
TRF-0005,Dammam-Central,225.25,147.95,60.06,33.33,56.9,NORMAL,C,20260525T005900
TRF-0006,Dammam-Port,229.63,342.21,60.18,78.58,56.9,NORMAL,A,2026-05-25 00:59:00
TRF-0007,Mecca-Haram,223.84,222.6,59.94,49.83,60.0,NORMAL,B,2026/05/25 00:59:00
TRF-0008,Medina-Central,236.97,242.57,59.86,57.48,43.6,NORMAL,A,05/25/2026 00:59:00
TRF-0009,Abha-City,226.92,137.18,60.07,31.13,42.9,NORMAL,C,2026/05/25 00:59:00
TRF-0010,Tabuk-Center,227.49,418.43,59.84,95.19,60.8,NORMAL,C,2026-05-25 00:59:00
TRF-0001,Riyadh-North,233.48,231.54,60.16,54.06,250.0,OVERHEAT,A,20260525T005900
TRF-0002,Riyadh-East,226.96,154.28,60.17,,47.5,NORMAL,C,25-05-2026 00:59
TRF-0003,Jeddah-Main,229.84,1009.16,59.97,242.36,107.5,OVERLOAD,A,25-05-2026 00:59
TRF-0004,Jeddah-Industrial,234.77,165.47,59.99,38.85,42.0,NORMAL,C,2026-05-25 00:59:00
TRF-0005,Dammam-Central,228.61,168.39,60.19,38.5,46.0,NORMAL,C,20260525T005900
TRF-0005,Dammam-Central,228.61,168.39,60.19,38.5,46.0,NORMAL,C,20260525T005900
TRF-0006,Dammam-Port,236.09,365.81,59.84,,37.4,NORMAL,B,05/25/2026 00:59:00
TRF-0007,Mecca-Haram,229.71,150.21,60.1,34.5,38.9,NORMAL,A,25-05-2026 00:59
TRF-0008,Medina-Central,234.21,104.38,60.08,24.45,49.8,NORMAL,A,25-05-2026 00:59
TRF-0009,Abha-City,225.23,190.74,60.19,42.96,56.5,NORMAL,A,2026-05-25 00:59:00
TRF-0010,Tabuk-Center,224.2,126.58,60.07,28.38,42.6,NORMAL,A,25-05-2026 00:59
TRF-0001,Riyadh-North,236.71,332.5,59.83,78.71,56.2,NORMAL,A,2026/05/25 00:59:00
TRF-0002,Riyadh-East,239.61,167.15,60.05,40.05,50.6,NORMAL,B,25-05-2026 00:59
TRF-0003,Jeddah-Main,221.82,169.65,59.9,37.63,42.1,NORMAL,A,2026/05/25 00:59:00
TRF-0004,Jeddah-Industrial,229.21,258.64,60.09,59.28,36.3,NORMAL,C,05/25/2026 00:59:00
TRF-0005,Dammam-Central,227.82,433.51,60.18,98.76,52.1,NORMAL,A,25-05-2026 00:59
TRF-0006,Dammam-Port,233.34,344.15,59.97,80.3,45.2,NORMAL,B,2026/05/25 00:59:00
TRF-0007,Mecca-Haram,235.58,207.5,59.88,48.88,53.8,NORMAL,A,25-05-2026 00:59
TRF-0008,Medina-Central,234.78,226.21,59.98,53.11,52.4,NORMAL,C,2026/05/25 00:59:00
TRF-0009,Abha-City,238.44,177.21,52.91,42.25,42.5,FREQ_DRIFT,B,2026/05/25 00:59:00
TRF-0010,Tabuk-Center,236.77,314.67,59.83,74.5,41.2,NORMAL,A,2026/05/25 00:59:00
TRF-0001,Riyadh-North,232.45,301.21,59.81,70.02,45.6,NORMAL,C,20260525T005900
TRF-0002,Riyadh-East,221.37,303.31,60.0,67.14,52.3,NORMAL,A,25-05-2026 00:59
TRF-0003,Jeddah-Main,235.41,163.09,60.16,38.39,54.1,NORMAL,A,2026-05-25 00:59:00
TRF-0003,Jeddah-Main,235.41,163.09,60.16,38.39,54.1,NORMAL,A,2026-05-25 00:59:00
TRF-0004,Jeddah-Industrial,223.08,483.02,60.15,107.75,63.5,NORMAL,A,05/25/2026 00:59:00
TRF-0005,Dammam-Central,-230,394.58,60.12,92.8,44.8,NORMAL,C,25-05-2026 00:59
TRF-0006,Dammam-Port,230.18,428.15,59.93,98.55,48.6,NORMAL,B,05/25/2026 00:59:00
TRF-0007,Mecca-Haram,239.92,452.53,59.88,108.57,62.8,NORMAL,A,2026/05/25 00:59:00
TRF-0008,Medina-Central,235.29,374.67,60.01,88.16,55.1,NORMAL,C,20260525T005900
TRF-0009,Abha-City,224.1,394.78,60.13,88.47,58.9,NORMAL,C,20260525T005900
TRF-0010,Tabuk-Center,231.87,254.27,49.32,58.96,50.5,FREQ_DRIFT,A,05/25/2026 00:59:00
TRF-0001,Riyadh-North,221.35,389.11,59.83,86.13,50.9,NORMAL,C,20260525T005901
TRF-0002,Riyadh-East,234.61,446.39,59.94,104.73,34.0,NORMAL,C,2026/05/25 00:59:01
TRF-0003,Jeddah-Main,-230,433.57,60.1,97.79,46.4,NORMAL,C,05/25/2026 00:59:01
TRF-0004,Jeddah-Industrial,236.69,320.65,59.97,75.89,35.5,NORMAL,B,25-05-2026 00:59
TRF-0005,Dammam-Central,233.31,462.19,59.91,107.83,32.7,NORMAL,B,2026/05/25 00:59:01
TRF-0006,Dammam-Port,235.34,124.86,60.18,29.38,42.7,NORMAL,C,20260525T005901
TRF-0007,Mecca-Haram,238.95,178.81,59.85,42.73,57.3,NORMAL,A,05/25/2026 00:59:01
TRF-0008,Medina-Central,234.26,137.41,59.98,32.19,60.9,NORMAL,B,05/25/2026 00:59:01
TRF-0009,Abha-City,220.29,125.46,60.04,27.64,61.0,NORMAL,C,20260525T005901
TRF-0010,Tabuk-Center,227.53,221.22,69.01,50.33,55.4,FREQ_DRIFT,B,20260525T005901
TRF-0001,Riyadh-North,222.81,198.45,60.18,44.22,56.5,NORMAL,A,25-05-2026 00:59
TRF-0002,Riyadh-East,239.14,474.66,60.16,113.51,59.8,NORMAL,C,05/25/2026 00:59:01
TRF-0003,Jeddah-Main,224.71,467.0,63.52,104.94,39.1,FREQ_DRIFT,B,25-05-2026 00:59
TRF-0004,Jeddah-Industrial,234.99,222.86,59.85,52.37,61.3,NORMAL,A,05/25/2026 00:59:01
TRF-0005,Dammam-Central,221.1,379.48,60.08,83.9,46.9,NORMAL,B,2026/05/25 00:59:01
TRF-0006,Dammam-Port,232.46,438.55,60.08,101.95,52.9,NORMAL,C,20260525T005901
TRF-0007,Mecca-Haram,229.85,146.51,60.09,33.68,30.3,NORMAL,A,20260525T005901
TRF-0008,Medina-Central,238.86,185.08,59.89,44.21,54.9,NORMAL,A,2026/05/25 00:59:01
TRF-0009,Abha-City,237.5,240.93,59.86,57.22,51.5,NORMAL,B,2026/05/25 00:59:01
TRF-0010,Tabuk-Center,236.35,192.3,60.11,45.45,49.1,NORMAL,C,25-05-2026 00:59
TRF-0001,Riyadh-North,237.13,493.19,60.03,116.95,46.6,NORMAL,B,2026/05/25 00:59:01
TRF-0002,Riyadh-East,229.89,335.11,59.97,77.04,49.4,NORMAL,A,2026-05-25 00:59:01
TRF-0003,Jeddah-Main,234.58,347.49,60.15,81.51,60.7,NORMAL,A,2026/05/25 00:59:01
TRF-0004,Jeddah-Industrial,223.56,335.37,60.08,74.98,37.7,NORMAL,A,05/25/2026 00:59:01
TRF-0005,Dammam-Central,235.94,371.46,59.98,87.64,52.3,NORMAL,C,2026-05-25 00:59:01
TRF-0006,Dammam-Port,222.22,214.64,60.16,47.7,49.8,NORMAL,C,05/25/2026 00:59:01
TRF-0007,Mecca-Haram,234.24,430.3,60.03,100.79,57.7,NORMAL,B,2026-05-25 00:59:01
TRF-0008,Medina-Central,238.54,346.85,60.01,82.74,32.4,NORMAL,B,2026-05-25 00:59:01
TRF-0009,Abha-City,239.62,397.49,60.1,95.25,47.8,NORMAL,B,2026/05/25 00:59:01
TRF-0010,Tabuk-Center,233.28,313.67,60.06,73.17,42.0,NORMAL,C,2026-05-25 00:59:01
TRF-0001,Riyadh-North,230.61,412.23,60.04,95.06,39.2,NORMAL,C,2026/05/25 00:59:01
TRF-0002,Riyadh-East,231.54,297.25,60.02,68.83,38.0,NORMAL,B,2026/05/25 00:59:01
TRF-0003,Jeddah-Main,231.96,424.01,60.11,98.35,30.1,NORMAL,A,2026-05-25 00:59:01
TRF-0004,Jeddah-Industrial,221.99,1059.67,60.03,216.85,99.4,OVERLOAD,C,25-05-2026 00:59
TRF-0005,Dammam-Central,220.7,274.31,60.02,60.54,38.0,NORMAL,B,05/25/2026 00:59:01
TRF-0006,Dammam-Port,227.85,100.84,60.12,22.98,59.9,NORMAL,C,2026/05/25 00:59:01
TRF-0007,Mecca-Haram,235.61,375.57,60.13,88.49,64.2,NORMAL,B,2026-05-25 00:59:01
TRF-0008,Medina-Central,220.48,281.38,59.99,62.04,50.4,NORMAL,C,2026/05/25 00:59:01
TRF-0009,Abha-City,233.96,230.0,59.82,53.81,42.1,NORMAL,A,20260525T005901
TRF-0010,Tabuk-Center,234.03,419.57,59.99,98.19,44.2,NORMAL,C,2026-05-25 00:59:01
TRF-0001,Riyadh-North,229.57,487.98,60.13,112.03,56.5,NORMAL,A,05/25/2026 00:59:01
TRF-0002,Riyadh-East,227.22,165.0,60.19,37.49,47.1,NORMAL,C,25-05-2026 00:59
TRF-0003,Jeddah-Main,224.12,451.36,59.82,101.16,39.1,NORMAL,C,25-05-2026 00:59
TRF-0004,Jeddah-Industrial,238.52,114.77,60.03,27.37,52.8,NORMAL,A,2026-05-25 00:59:01
TRF-0005,Dammam-Central,225.85,333.09,60.16,75.23,58.6,NORMAL,A,05/25/2026 00:59:01
TRF-0006,Dammam-Port,235.56,210.08,59.91,49.49,39.1,NORMAL,B,20260525T005901
TRF-0007,Mecca-Haram,236.61,382.55,59.88,90.52,63.3,NORMAL,C,2026/05/25 00:59:01
TRF-0008,Medina-Central,223.33,411.87,60.04,91.98,42.4,NORMAL,A,2026/05/25 00:59:01
TRF-0009,Abha-City,226.95,435.58,59.98,98.85,49.6,NORMAL,A,2026-05-25 00:59:01
TRF-0010,Tabuk-Center,223.46,470.31,60.16,105.1,49.7,NORMAL,B,25-05-2026 00:59
TRF-0001,Riyadh-North,220.14,439.63,60.09,96.78,46.0,NORMAL,C,2026/05/25 00:59:01
TRF-0002,Riyadh-East,235.1,303.68,60.01,71.4,53.3,NORMAL,A,25-05-2026 00:59
TRF-0003,Jeddah-Main,224.18,0.0,60.18,0.0,60.5,OUTAGE,A,25-05-2026 00:59
TRF-0004,Jeddah-Industrial,238.5,369.57,59.87,88.14,38.2,NORMAL,A,05/25/2026 00:59:01
TRF-0005,Dammam-Central,238.63,406.05,59.87,96.9,30.1,NORMAL,A,05/25/2026 00:59:01
TRF-0006,Dammam-Port,226.16,408.24,59.89,92.33,49.4,NORMAL,B,05/25/2026 00:59:01
TRF-0007,Mecca-Haram,229.42,332.01,60.06,76.17,63.8,NORMAL,B,2026/05/25 00:59:01
TRF-0008,Medina-Central,237.8,259.69,60.13,61.75,53.8,NORMAL,C,25-05-2026 00:59
TRF-0009,Abha-City,226.78,276.45,60.1,62.69,33.0,NORMAL,B,2026-05-25 00:59:01
TRF-0010,Tabuk-Center,238.02,395.94,60.05,94.24,31.0,NORMAL,A,25-05-2026 00:59
TRF-0001,Riyadh-North,232.18,170.16,59.95,39.51,50.0,NORMAL,C,2026/05/25 00:59:01
TRF-0002,Riyadh-East,238.45,207.81,60.03,49.55,49.4,NORMAL,A,05/25/2026 00:59:01
TRF-0003,Jeddah-Main,238.18,182.59,60.16,43.49,31.9,NORMAL,B,25-05-2026 00:59
TRF-0004,Jeddah-Industrial,222.32,461.73,59.98,102.65,47.6,NORMAL,B,2026-05-25 00:59:01
TRF-0005,Dammam-Central,229.06,358.31,60.0,82.07,45.4,NORMAL,B,20260525T005901
TRF-0006,Dammam-Port,236.55,216.88,60.01,51.3,46.8,NORMAL,A,2026-05-25 00:59:01
TRF-0007,Mecca-Haram,237.58,164.07,,38.98,35.5,NORMAL,B,20260525T005901
TRF-0008,Medina-Central,221.25,396.78,60.19,87.79,62.3,NORMAL,A,2026/05/25 00:59:01
TRF-0009,Abha-City,224.19,0.0,59.81,0.0,46.2,OUTAGE,A,20260525T005901
TRF-0010,Tabuk-Center,236.48,467.0,59.97,110.44,50.0,NORMAL,A,2026-05-25 00:59:01
TRF-0001,Riyadh-North,230.02,258.12,60.15,59.37,42.0,NORMAL,B,2026-05-25 00:59:01
TRF-0002,Riyadh-East,231.84,259.73,59.82,60.22,33.4,NORMAL,C,20260525T005901
TRF-0003,Jeddah-Main,-230,340.62,59.96,77.12,51.8,NORMAL,B,2026/05/25 00:59:01
TRF-0004,Jeddah-Industrial,220.51,155.5,59.84,34.29,44.3,NORMAL,B,2026/05/25 00:59:01
TRF-0005,Dammam-Central,223.1,300.02,59.83,66.93,64.0,NORMAL,A,20260525T005901
TRF-0006,Dammam-Port,238.97,460.31,60.01,110.0,30.4,NORMAL,C,2026-05-25 00:59:01
TRF-0007,Mecca-Haram,234.96,467.51,60.11,109.85,50.2,NORMAL,C,2026/05/25 00:59:01
TRF-0008,Medina-Central,228.83,171.76,59.99,39.3,34.6,NORMAL,A,05/25/2026 00:59:01
TRF-0009,Abha-City,230.65,134.56,45.48,31.04,45.8,FREQ_DRIFT,B,25-05-2026 00:59
TRF-0010,Tabuk-Center,229.67,332.88,60.15,76.45,37.6,NORMAL,A,25-05-2026 00:59
TRF-0001,Riyadh-North,224.25,365.03,59.97,81.86,57.0,NORMAL,C,05/25/2026 00:59:01
TRF-0002,Riyadh-East,236.49,233.38,59.89,55.19,61.9,NORMAL,C,2026/05/25 00:59:01
TRF-0003,Jeddah-Main,222.44,346.05,59.96,76.98,60.7,NORMAL,C,05/25/2026 00:59:01
TRF-0004,Jeddah-Industrial,234.04,383.83,60.17,89.83,49.0,NORMAL,A,25-05-2026 00:59
TRF-0005,Dammam-Central,223.72,138.61,60.16,31.01,57.0,NORMAL,A,2026-05-25 00:59:01
TRF-0006,Dammam-Port,238.92,493.6,59.94,117.93,44.8,NORMAL,C,2026-05-25 00:59:01
TRF-0007,Mecca-Haram,230.75,221.27,60.07,51.06,54.3,NORMAL,C,2026-05-25 00:59:01
TRF-0008,Medina-Central,228.5,412.74,59.97,94.31,56.1,NORMAL,A,2026/05/25 00:59:01
TRF-0009,Abha-City,232.72,492.73,59.99,114.67,34.6,NORMAL,A,2026-05-25 00:59:01
TRF-0010,Tabuk-Center,231.85,281.89,59.98,65.36,47.9,NORMAL,C,2026-05-25 00:59:01
TRF-0001,Riyadh-North,232.74,273.97,59.87,63.76,39.9,NORMAL,C,20260525T005901
TRF-0002,Riyadh-East,239.66,376.37,60.0,90.2,39.6,NORMAL,A,2026/05/25 00:59:01
TRF-0003,Jeddah-Main,236.91,223.86,59.92,53.03,60.1,NORMAL,A,05/25/2026 00:59:01
TRF-0004,Jeddah-Industrial,226.52,462.26,60.06,104.71,59.6,NORMAL,C,05/25/2026 00:59:01
TRF-0005,Dammam-Central,227.97,171.91,60.01,39.19,41.1,NORMAL,C,2026/05/25 00:59:01
TRF-0006,Dammam-Port,233.78,409.88,59.81,95.82,53.0,NORMAL,C,2026-05-25 00:59:01
TRF-0007,Mecca-Haram,221.88,221.31,60.18,49.1,34.9,NORMAL,A,2026-05-25 00:59:01
TRF-0008,Medina-Central,220.95,101.05,60.05,22.33,43.2,NORMAL,A,05/25/2026 00:59:01
TRF-0009,Abha-City,232.06,448.85,59.98,104.16,63.6,NORMAL,C,2026/05/25 00:59:01
TRF-0009,Abha-City,232.06,448.85,59.98,104.16,63.6,NORMAL,C,2026/05/25 00:59:01
TRF-0010,Tabuk-Center,226.9,498.18,59.82,113.04,63.4,NORMAL,B,05/25/2026 00:59:01
TRF-0001,Riyadh-North,239.53,348.32,59.91,83.43,40.1,NORMAL,A,2026-05-25 00:59:01
TRF-0002,Riyadh-East,222.92,267.65,60.15,59.66,56.3,NORMAL,B,2026/05/25 00:59:01
TRF-0003,Jeddah-Main,237.44,321.16,60.0,76.26,52.2,NORMAL,B,20260525T005901
TRF-0004,Jeddah-Industrial,222.96,187.38,59.81,41.78,56.3,NORMAL,C,20260525T005901
TRF-0005,Dammam-Central,238.62,252.34,60.09,60.21,,NORMAL,A,2026-05-25 00:59:01
TRF-0006,Dammam-Port,224.2,104.82,60.1,23.5,43.9,NORMAL,C,25-05-2026 00:59
TRF-0007,Mecca-Haram,231.96,333.14,59.91,77.28,31.8,NORMAL,C,2026-05-25 00:59:01
TRF-0008,Medina-Central,224.14,394.83,60.17,88.5,46.5,NORMAL,A,2026/05/25 00:59:01
TRF-0009,Abha-City,233.81,295.72,60.09,69.14,43.2,NORMAL,C,2026/05/25 00:59:01
TRF-0010,Tabuk-Center,235.16,188.14,60.08,44.24,45.5,NORMAL,A,2026-05-25 00:59:01
TRF-0001,Riyadh-North,220.79,478.59,59.85,105.67,63.1,NORMAL,C,25-05-2026 00:59
TRF-0002,Riyadh-East,-230,326.83,59.86,73.74,36.4,NORMAL,C,2026-05-25 00:59:01
TRF-0003,Jeddah-Main,228.4,488.19,59.97,111.5,32.5,NORMAL,C,2026/05/25 00:59:01
TRF-0004,Jeddah-Industrial,237.15,378.56,60.05,89.78,54.8,NORMAL,C,20260525T005901
TRF-0005,Dammam-Central,228.63,463.23,59.96,105.91,59.9,NORMAL,C,25-05-2026 00:59
TRF-0006,Dammam-Port,222.55,369.46,60.07,82.22,45.1,NORMAL,B,20260525T005901
TRF-0007,Mecca-Haram,230.64,146.77,59.92,33.85,35.4,NORMAL,B,2026-05-25 00:59:01
TRF-0008,Medina-Central,228.69,294.82,60.02,67.42,56.5,NORMAL,A,2026-05-25 00:59:01
TRF-0009,Abha-City,,403.69,60.16,96.61,36.0,NORMAL,A,20260525T005901
CORRUPTED_DATA_###!!!@@@@
TRF-0010,Tabuk-Center,222.85,457.14,59.93,101.87,250.0,OVERHEAT,A,05/25/2026 00:59:01
TRF-0001,Riyadh-North,234.28,114.59,60.17,26.85,40.2,NORMAL,C,20260525T005901
TRF-0002,Riyadh-East,237.22,205.76,60.12,,55.5,NORMAL,C,25-05-2026 00:59
TRF-0003,Jeddah-Main,232.77,346.23,59.86,80.59,37.2,NORMAL,C,2026-05-25 00:59:01
TRF-0004,Jeddah-Industrial,233.45,450.47,59.88,105.16,43.3,NORMAL,C,05/25/2026 00:59:01
TRF-0005,Dammam-Central,234.66,473.84,59.95,111.19,30.3,NORMAL,A,20260525T005901
TRF-0006,Dammam-Port,,177.73,59.98,39.86,45.6,NORMAL,A,2026-05-25 00:59:01
TRF-0007,Mecca-Haram,239.17,319.95,59.89,76.52,60.3,NORMAL,A,20260525T005901
TRF-0008,Medina-Central,225.21,414.05,59.92,93.25,57.4,NORMAL,B,2026/05/25 00:59:01
