transformer_id,location,voltage,current,frequency,power_mw,temperature,status,phase,timestamp
TRF-0009,Abha-City,231.06,296.18,59.8,68.44,53.7,NORMAL,A,2026/05/25 00:59:10
TRF-0010,Tabuk-Center,239.44,100.36,60.19,24.03,53.3,NORMAL,C,05/25/2026 00:59:10
TRF-0001,Riyadh-North,234.92,142.06,60.02,33.37,31.6,NORMAL,B,20260525T005910
TRF-0002,Riyadh-East,233.34,119.89,59.98,27.98,49.2,NORMAL,C,05/25/2026 00:59:10
TRF-0003,Jeddah-Main,234.55,191.9,59.86,45.01,54.2,NORMAL,A,2026-05-25 00:59:10
TRF-0004,Jeddah-Industrial,233.53,219.89,59.89,,58.0,NORMAL,A,20260525T005910
TRF-0005,Dammam-Central,233.62,272.77,60.0,63.72,45.6,NORMAL,C,25-05-2026 00:59
TRF-0005,Dammam-Central,233.62,272.77,60.0,63.72,45.6,NORMAL,C,25-05-2026 00:59
TRF-0006,Dammam-Port,223.31,151.1,59.81,33.74,35.1,NORMAL,C,20260525T005910
TRF-0007,Mecca-Haram,233.4,279.14,59.87,65.15,50.8,NORMAL,B,2026-05-25 00:59:10
TRF-0008,Medina-Central,221.94,135.06,59.84,29.98,64.7,NORMAL,C,05/25/2026 00:59:10
TRF-0009,Abha-City,232.35,127.46,60.0,29.62,30.5,NORMAL,A,2026-05-25 00:59:10
TRF-0010,Tabuk-Center,224.31,378.96,60.0,85.0,41.5,NORMAL,A,2026-05-25 00:59:10
TRF-0001,Riyadh-North,233.11,355.95,59.89,82.98,31.7,NORMAL,B,25-05-2026 00:59
TRF-0002,Riyadh-East,229.45,282.87,60.17,64.9,32.8,NORMAL,C,20260525T005910
TRF-0003,Jeddah-Main,221.21,369.54,59.85,81.75,40.4,NORMAL,C,2026-05-25 00:59:10
TRF-0005,Dammam-Central,239.93,498.36,59.92,119.57,36.3,NORMAL,C,25-05-2026 00:59
TRF-0006,Dammam-Port,228.77,230.77,59.85,52.79,36.8,NORMAL,C,20260525T005910
TRF-0007,Mecca-Haram,220.68,127.39,60.14,28.11,44.2,NORMAL,A,20260525T005910
TRF-0008,Medina-Central,232.38,429.27,60.06,99.75,43.7,NORMAL,C,05/25/2026 00:59:10
TRF-0009,Abha-City,223.67,473.63,60.14,105.94,33.9,NORMAL,B,05/25/2026 00:59:10
TRF-0010,Tabuk-Center,227.33,371.62,60.16,84.48,34.9,NORMAL,A,05/25/2026 00:59:10
TRF-0010,Tabuk-Center,227.33,371.62,60.16,84.48,34.9,NORMAL,A,05/25/2026 00:59:10
TRF-0001,Riyadh-North,232.11,1137.75,59.95,251.12,101.9,OVERLOAD,B,25-05-2026 00:59
TRF-0002,Riyadh-East,220.65,452.79,59.88,99.91,59.2,NORMAL,B,2026/05/25 00:59:10
TRF-0003,Jeddah-Main,238.36,307.09,60.06,73.2,31.6,NORMAL,A,2026/05/25 00:59:10
TRF-0004,Jeddah-Industrial,230.7,434.5,59.96,100.24,34.3,NORMAL,A,05/25/2026 00:59:10
TRF-0005,Dammam-Central,230.39,320.8,59.91,73.91,48.4,NORMAL,C,05/25/2026 00:59:10
TRF-0006,Dammam-Port,233.32,119.87,59.95,27.97,42.8,NORMAL,B,2026/05/25 00:59:10
TRF-0007,Mecca-Haram,239.73,209.96,59.95,50.33,53.0,NORMAL,A,05/25/2026 00:59:10
TRF-0008,Medina-Central,237.1,186.67,60.01,44.26,36.0,NORMAL,A,2026/05/25 00:59:10
TRF-0010,Tabuk-Center,225.33,147.94,59.98,33.34,52.7,NORMAL,A,20260525T005910
TRF-0001,Riyadh-North,220.73,203.93,60.01,45.01,58.5,NORMAL,A,20260525T005910
TRF-0002,Riyadh-East,233.23,200.73,60.02,46.82,30.4,NORMAL,C,05/25/2026 00:59:10
TRF-0003,Jeddah-Main,223.39,256.32,60.02,57.26,40.7,NORMAL,B,20260525T005910
TRF-0004,Jeddah-Industrial,230.11,421.34,59.91,96.95,55.4,NORMAL,A,25-05-2026 00:59
TRF-0005,Dammam-Central,224.72,332.77,60.15,74.78,50.4,NORMAL,B,25-05-2026 00:59
TRF-0006,Dammam-Port,235.76,364.29,59.89,85.89,33.8,NORMAL,C,20260525T005910
TRF-0007,Mecca-Haram,-230,185.98,60.16,42.38,33.2,NORMAL,B,25-05-2026 00:59
TRF-0008,Medina-Central,239.31,210.57,59.98,50.39,34.5,NORMAL,A,2026/05/25 00:59:10
TRF-0009,Abha-City,233.36,272.75,59.89,63.65,56.0,NORMAL,C,20260525T005910
TRF-0010,Tabuk-Center,231.74,211.89,59.85,49.1,39.9,NORMAL,C,2026-05-25 00:59:10
TRF-0001,Riyadh-North,226.2,108.4,59.93,24.52,38.5,NORMAL,A,2026-05-25 00:59:10
TRF-0002,Riyadh-East,223.82,242.73,60.06,54.33,55.9,NORMAL,C,20260525T005910
TRF-0003,Jeddah-Main,229.43,141.24,59.82,32.4,60.0,NORMAL,C,2026-05-25 00:59:10
TRF-0004,Jeddah-Industrial,223.91,490.84,59.94,109.9,58.7,NORMAL,B,2026-05-25 00:59:10
TRF-0005,Dammam-Central,230.36,0.0,60.04,0.0,63.3,OUTAGE,B,2026-05-25 00:59:10
TRF-0006,Dammam-Port,233.26,266.59,59.81,62.18,62.2,NORMAL,B,25-05-2026 00:59
TRF-0007,Mecca-Haram,233.89,102.43,59.93,23.96,56.4,NORMAL,A,2026-05-25 00:59:10
TRF-0008,Medina-Central,228.08,171.13,59.85,39.03,51.6,NORMAL,B,05/25/2026 00:59:10
TRF-0009,Abha-City,227.32,379.94,60.14,86.37,43.4,NORMAL,B,25-05-2026 00:59
TRF-0010,Tabuk-Center,223.12,226.81,60.2,50.61,46.2,NORMAL,A,20260525T005910
TRF-0001,Riyadh-North,225.73,315.66,59.9,71.25,45.8,NORMAL,C,20260525T005910
TRF-0002,Riyadh-East,237.97,479.15,59.95,114.02,31.7,NORMAL,C,25-05-2026 00:59
TRF-0003,Jeddah-Main,234.57,147.92,59.8,34.7,43.9,NORMAL,A,25-05-2026 00:59
TRF-0004,Jeddah-Industrial,235.58,146.63,59.87,34.54,33.3,NORMAL,A,20260525T005910
TRF-0005,Dammam-Central,223.16,276.75,59.87,61.76,30.2,NORMAL,C,25-05-2026 00:59
TRF-0006,Dammam-Port,238.35,206.95,62.94,49.33,34.2,FREQ_DRIFT,C,05/25/2026 00:59:10
TRF-0007,Mecca-Haram,231.84,279.49,60.09,64.8,50.9,NORMAL,B,05/25/2026 00:59:10
TRF-0008,Medina-Central,231.4,314.09,60.01,72.68,36.3,NORMAL,B,2026/05/25 00:59:10
TRF-0009,Abha-City,238.84,135.23,59.87,32.3,39.3,NORMAL,A,05/25/2026 00:59:10
TRF-0010,Tabuk-Center,235.26,297.71,59.89,70.04,44.2,NORMAL,B,20260525T005910
TRF-0001,Riyadh-North,237.45,197.28,59.9,,63.7,NORMAL,B,25-05-2026 00:59
TRF-0002,Riyadh-East,233.48,135.16,60.08,31.56,54.7,NORMAL,A,20260525T005910
TRF-0003,Jeddah-Main,239.81,142.95,60.05,34.28,62.1,NORMAL,C,05/25/2026 00:59:10
TRF-0004,Jeddah-Industrial,-230,115.64,59.9,27.55,44.8,NORMAL,C,2026/05/25 00:59:10
TRF-0005,Dammam-Central,231.58,441.45,60.1,102.23,39.1,NORMAL,C,20260525T005910
TRF-0006,Dammam-Port,226.59,308.94,59.98,70.0,37.2,NORMAL,A,25-05-2026 00:59
TRF-0007,Mecca-Haram,228.66,109.73,59.92,25.09,250.0,OVERHEAT,B,2026-05-25 00:59:10
TRF-0008,Medina-Central,228.99,319.15,60.12,73.08,46.5,NORMAL,B,05/25/2026 00:59:10
TRF-0009,Abha-City,223.23,294.69,59.9,65.78,32.3,NORMAL,A,2026-05-25 00:59:10
TRF-0010,Tabuk-Center,224.44,354.89,59.98,79.65,46.3,NORMAL,A,05/25/2026 00:59:10
TRF-0001,Riyadh-North,223.61,184.18,60.02,41.18,64.6,NORMAL,B,2026-05-25 00:59:10
TRF-0002,Riyadh-East,230.64,319.81,60.08,73.76,38.7,NORMAL,B,05/25/2026 00:59:10
TRF-0003,Jeddah-Main,227.03,498.84,59.93,113.25,33.4,NORMAL,B,05/25/2026 00:59:10
TRF-0004,Jeddah-Industrial,230.11,474.42,59.91,109.17,49.0,NORMAL,C,20260525T005910
TRF-0005,Dammam-Central,222.09,424.91,60.05,94.37,45.6,NORMAL,B,2026/05/25 00:59:10
TRF-0006,Dammam-Port,226.78,490.14,60.03,111.15,45.3,NORMAL,B,2026-05-25 00:59:10
TRF-0007,Mecca-Haram,239.34,421.2,59.98,100.81,61.8,NORMAL,C,25-05-2026 00:59
TRF-0008,Medina-Central,239.99,206.67,59.97,49.6,36.3,NORMAL,A,20260525T005910
TRF-0009,Abha-City,235.92,116.77,60.15,27.55,38.0,NORMAL,A,20260525T005910
TRF-0010,Tabuk-Center,233.55,482.92,59.81,112.79,63.8,NORMAL,B,05/25/2026 00:59:10
TRF-0001,Riyadh-North,220.36,423.6,59.92,93.34,35.5,NORMAL,C,25-05-2026 00:59
TRF-0002,Riyadh-East,225.69,409.25,60.13,92.36,33.0,NORMAL,B,05/25/2026 00:59:10
TRF-0003,Jeddah-Main,224.41,228.3,60.16,51.23,51.5,NORMAL,B,05/25/2026 00:59:10
TRF-0004,Jeddah-Industrial,236.07,396.94,60.01,93.71,51.5,NORMAL,A,2026/05/25 00:59:10
TRF-0005,Dammam-Central,230.25,386.22,60.18,88.93,54.4,NORMAL,B,25-05-2026 00:59
TRF-0006,Dammam-Port,-230,496.32,59.9,118.39,49.0,NORMAL,A,20260525T005910
TRF-0007,Mecca-Haram,227.77,363.68,60.12,82.84,50.9,NORMAL,A,05/25/2026 00:59:10
TRF-0008,Medina-Central,221.62,486.0,60.04,107.71,58.9,NORMAL,C,25-05-2026 00:59
TRF-0009,Abha-City,225.44,428.77,60.14,96.66,38.5,NORMAL,B,2026-05-25 00:59:10
TRF-0010,Tabuk-Center,238.63,191.0,60.02,45.58,62.2,NORMAL,B,05/25/2026 00:59:10
TRF-0001,Riyadh-North,234.29,391.89,60.19,91.82,38.4,NORMAL,B,2026-05-25 00:59:10
TRF-0002,Riyadh-East,228.87,186.57,60.06,42.7,31.8,NORMAL,C,20260525T005910
TRF-0003,Jeddah-Main,222.58,115.55,60.14,25.72,32.6,NORMAL,A,05/25/2026 00:59:10
TRF-0004,Jeddah-Industrial,230.57,467.63,60.18,107.82,51.5,NORMAL,B,2026/05/25 00:59:10
TRF-0005,Dammam-Central,227.24,359.83,59.85,81.77,39.1,NORMAL,A,20260525T005910
TRF-0006,Dammam-Port,229.31,230.2,59.93,52.79,45.6,NORMAL,B,20260525T005910
TRF-0007,Mecca-Haram,220.69,447.5,59.85,98.76,46.5,NORMAL,C,05/25/2026 00:59:10
TRF-0008,Medina-Central,238.61,166.98,60.01,39.84,,NORMAL,B,25-05-2026 00:59
TRF-0009,Abha-City,238.42,494.02,60.14,117.78,51.4,NORMAL,C,25-05-2026 00:59
TRF-0010,Tabuk-Center,231.95,446.42,59.95,103.55,62.7,NORMAL,A,20260525T005910
TRF-0001,Riyadh-North,239.47,441.59,60.01,105.75,36.5,NORMAL,A,20260525T005910
TRF-0002,Riyadh-East,233.08,410.6,59.96,95.7,55.5,NORMAL,B,25-05-2026 00:59
TRF-0003,Jeddah-Main,223.62,379.26,59.89,84.81,39.8,NORMAL,C,2026/05/25 00:59:10
TRF-0003,Jeddah-Main,223.62,379.26,59.89,84.81,39.8,NORMAL,C,2026/05/25 00:59:10
TRF-0004,Jeddah-Industrial,231.82,496.88,59.99,115.19,60.7,NORMAL,B,20260525T005910
TRF-0005,Dammam-Central,229.4,350.56,60.08,80.42,41.0,NORMAL,C,20260525T005910
TRF-0006,Dammam-Port,239.98,272.23,60.1,65.33,33.1,NORMAL,B,25-05-2026 00:59
TRF-0007,Mecca-Haram,222.05,104.65,59.95,23.24,48.4,NORMAL,A,05/25/2026 00:59:10
TRF-0008,Medina-Central,-230,369.25,59.98,84.5,50.5,NORMAL,A,25-05-2026 00:59
TRF-0009,Abha-City,228.87,208.86,60.15,47.8,40.5,NORMAL,B,2026/05/25 00:59:10
TRF-0010,Tabuk-Center,236.16,305.19,59.98,72.07,40.7,NORMAL,C,2026-05-25 00:59:10
TRF-0001,Riyadh-North,235.26,428.99,60.17,100.92,60.7,NORMAL,A,2026/05/25 00:59:10
TRF-0002,Riyadh-East,235.86,383.19,59.87,90.38,36.8,NORMAL,A,25-05-2026 00:59
TRF-0003,Jeddah-Main,229.86,317.53,60.0,72.99,56.6,NORMAL,C,25-05-2026 00:59
TRF-0004,Jeddah-Industrial,-230,197.76,59.98,47.15,52.3,NORMAL,C,25-05-2026 00:59
TRF-0005,Dammam-Central,236.39,272.33,59.97,64.38,63.8,NORMAL,B,2026-05-25 00:59:10
TRF-0006,Dammam-Port,227.4,120.18,59.87,27.33,43.6,NORMAL,A,05/25/2026 00:59:10
TRF-0007,Mecca-Haram,222.9,436.61,59.98,97.32,54.6,NORMAL,B,20260525T005910
TRF-0008,Medina-Central,221.69,142.91,59.92,31.68,62.8,NORMAL,A,2026/05/25 00:59:10
TRF-0009,Abha-City,225.74,189.11,60.16,42.69,51.9,NORMAL,B,2026/05/25 00:59:10
TRF-0010,Tabuk-Center,236.08,312.92,59.89,73.87,57.6,NORMAL,C,2026/05/25 00:59:10
TRF-0001,Riyadh-North,239.09,376.05,60.04,89.91,57.8,NORMAL,A,2026-05-25 00:59:10
TRF-0002,Riyadh-East,234.14,335.21,59.99,78.49,37.2,NORMAL,A,20260525T005910
TRF-0003,Jeddah-Main,232.41,226.68,60.14,52.68,46.9,NORMAL,B,2026/05/25 00:59:10
TRF-0004,Jeddah-Industrial,237.42,380.82,59.9,90.41,31.8,NORMAL,B,2026-05-25 00:59:10
TRF-0005,Dammam-Central,223.28,485.43,60.16,108.39,46.5,NORMAL,B,25-05-2026 00:59
TRF-0006,Dammam-Port,222.7,115.94,60.06,25.82,43.9,NORMAL,A,25-05-2026 00:59
TRF-0007,Mecca-Haram,231.45,466.73,59.88,108.02,44.2,NORMAL,C,05/25/2026 00:59:10
TRF-0008,Medina-Central,235.16,256.31,60.05,60.27,35.0,NORMAL,A,2026/05/25 00:59:10
TRF-0009,Abha-City,224.34,144.6,59.84,32.44,47.5,NORMAL,C,05/25/2026 00:59:10
TRF-0010,Tabuk-Center,223.51,484.44,60.2,108.28,52.8,NORMAL,B,25-05-2026 00:59
TRF-0001,Riyadh-North,229.73,475.32,59.8,109.2,52.7,NORMAL,B,2026-05-25 00:59:10
TRF-0002,Riyadh-East,223.42,231.12,59.95,51.64,47.6,NORMAL,C,20260525T005910
TRF-0003,Jeddah-Main,235.57,400.82,59.89,94.42,63.5,NORMAL,C,20260525T005910
TRF-0004,Jeddah-Industrial,221.5,269.59,60.06,59.71,47.8,NORMAL,B,05/25/2026 00:59:10
TRF-0005,Dammam-Central,234.91,0.0,60.18,0.0,36.6,OUTAGE,C,05/25/2026 00:59:10
TRF-0006,Dammam-Port,228.92,247.07,60.11,56.56,61.2,NORMAL,A,2026-05-25 00:59:10
TRF-0007,Mecca-Haram,231.93,183.32,60.1,42.52,59.2,NORMAL,A,2026-05-25 00:59:10
TRF-0008,Medina-Central,230.65,424.83,60.04,97.99,55.2,NORMAL,C,2026/05/25 00:59:10
TRF-0009,Abha-City,220.58,180.3,59.9,39.77,52.4,NORMAL,A,2026/05/25 00:59:10
TRF-0010,Tabuk-Center,220.95,278.78,60.17,61.6,31.9,NORMAL,A,2026/05/25 00:59:10
TRF-0001,Riyadh-North,221.81,228.48,59.9,50.68,51.6,NORMAL,C,20260525T005911
TRF-0002,Riyadh-East,221.01,318.41,59.84,70.37,51.8,NORMAL,A,05/25/2026 00:59:11
TRF-0003,Jeddah-Main,229.14,171.15,60.17,39.22,41.3,NORMAL,A,2026-05-25 00:59:11
TRF-0004,Jeddah-Industrial,220.14,429.48,59.9,94.55,59.2,NORMAL,C,20260525T005911
TRF-0005,Dammam-Central,233.25,291.76,59.81,68.05,50.8,NORMAL,B,05/25/2026 00:59:11
TRF-0006,Dammam-Port,239.82,302.1,59.8,72.45,36.1,NORMAL,B,2026-05-25 00:59:11
TRF-0007,Mecca-Haram,230.93,227.78,60.12,52.6,35.4,NORMAL,C,2026/05/25 00:59:11
TRF-0008,Medina-Central,224.53,311.32,60.02,69.9,38.8,NORMAL,B,2026-05-25 00:59:11
TRF-0009,Abha-City,222.78,141.6,59.97,,44.8,NORMAL,C,05/25/2026 00:59:11
TRF-0010,Tabuk-Center,232.69,130.03,60.14,30.26,41.5,NORMAL,A,25-05-2026 00:59
TRF-0001,Riyadh-North,226.41,204.1,60.05,46.21,31.7,NORMAL,C,2026/05/25 00:59:11
TRF-0002,Riyadh-East,223.84,472.88,59.94,105.85,51.8,NORMAL,A,2026/05/25 00:59:11
TRF-0004,Jeddah-Industrial,228.69,436.03,60.03,99.72,35.5,NORMAL,A,20260525T005911
TRF-0005,Dammam-Central,225.86,281.79,59.9,63.65,43.4,NORMAL,B,2026-05-25 00:59:11
TRF-0006,Dammam-Port,229.12,292.97,59.82,67.13,56.1,NORMAL,A,25-05-2026 00:59
TRF-0007,Mecca-Haram,224.48,113.89,60.17,25.57,44.1,NORMAL,A,05/25/2026 00:59:11
TRF-0009,Abha-City,222.83,455.25,60.18,101.44,47.6,NORMAL,B,2026/05/25 00:59:11
TRF-0010,Tabuk-Center,239.03,397.82,59.8,95.09,30.6,NORMAL,B,2026/05/25 00:59:11
TRF-0001,Riyadh-North,228.07,207.99,59.98,47.44,35.7,NORMAL,A,2026-05-25 00:59:11
TRF-0001,Riyadh-North,228.07,207.99,59.98,47.44,35.7,NORMAL,A,2026-05-25 00:59:11
TRF-0002,Riyadh-East,235.86,127.88,60.18,30.16,31.2,NORMAL,B,2026-05-25 00:59:11
TRF-0003,Jeddah-Main,226.61,325.45,59.8,73.75,47.2,NORMAL,B,05/25/2026 00:59:11
TRF-0004,Jeddah-Industrial,227.84,0.0,60.08,0.0,33.7,OUTAGE,C,2026-05-25 00:59:11
TRF-0006,Dammam-Port,226.93,132.95,60.04,30.17,250.0,OVERHEAT,A,20260525T005911
TRF-0007,Mecca-Haram,231.77,387.8,60.05,89.88,30.6,NORMAL,C,25-05-2026 00:59
TRF-0008,Medina-Central,225.34,137.03,59.89,30.88,42.7,NORMAL,B,2026/05/25 00:59:11
TRF-0009,Abha-City,232.64,499.21,59.98,116.14,53.6,NORMAL,C,25-05-2026 00:59
TRF-0010,Tabuk-Center,224.42,384.72,60.04,86.34,33.9,NORMAL,A,2026-05-25 00:59:11
TRF-0001,Riyadh-North,232.18,230.56,60.08,,33.4,NORMAL,A,2026-05-25 00:59:11
TRF-0002,Riyadh-East,230.23,432.38,60.12,99.55,60.9,NORMAL,A,2026/05/25 00:59:11
TRF-0003,Jeddah-Main,236.82,398.4,59.93,94.35,49.4,NORMAL,C,2026/05/25 00:59:11
TRF-0004,Jeddah-Industrial,239.12,188.58,60.05,45.09,33.9,NORMAL,C,2026/05/25 00:59:11
TRF-0005,Dammam-Central,229.96,347.47,60.01,79.9,44.2,NORMAL,A,05/25/2026 00:59:11
TRF-0006,Dammam-Port,235.46,301.14,60.15,70.91,45.9,NORMAL,B,25-05-2026 00:59
TRF-0007,Mecca-Haram,225.15,488.15,60.13,109.91,64.0,NORMAL,B,20260525T005911
TRF-0008,Medina-Central,223.56,108.1,59.83,24.17,44.4,NORMAL,A,2026-05-25 00:59:11
TRF-0009,Abha-City,238.47,418.18,59.92,99.72,30.4,NORMAL,A,20260525T005911
TRF-0010,Tabuk-Center,233.16,267.24,60.09,62.31,50.3,NORMAL,A,05/25/2026 00:59:11
TRF-0001,Riyadh-North,239.83,400.68,59.89,96.1,46.2,NORMAL,B,25-05-2026 00:59
TRF-0002,Riyadh-East,232.17,396.2,59.98,91.99,58.2,NORMAL,C,25-05-2026 00:59
TRF-0003,Jeddah-Main,223.03,484.9,60.03,108.15,32.2,NORMAL,C,25-05-2026 00:59
TRF-0004,Jeddah-Industrial,223.45,227.19,59.82,50.77,34.7,NORMAL,B,2026/05/25 00:59:11
TRF-0005,Dammam-Central,222.58,498.4,59.91,110.93,61.8,NORMAL,B,05/25/2026 00:59:11
TRF-0006,Dammam-Port,232.81,429.8,59.87,100.06,40.0,NORMAL,B,25-05-2026 00:59
TRF-0007,Mecca-Haram,220.86,435.02,59.91,96.08,50.3,NORMAL,B,20260525T005911
TRF-0008,Medina-Central,239.53,476.87,60.0,114.22,42.2,NORMAL,C,20260525T005911
TRF-0009,Abha-City,238.1,192.9,59.83,45.93,56.5,NORMAL,C,2026/05/25 00:59:11
TRF-0010,Tabuk-Center,221.13,490.97,60.03,108.57,37.6,NORMAL,B,25-05-2026 00:59
TRF-0001,Riyadh-North,233.32,380.45,59.95,88.77,34.9,NORMAL,C,05/25/2026 00:59:11
TRF-0002,Riyadh-East,222.89,460.71,59.83,102.69,48.3,NORMAL,B,25-05-2026 00:59
TRF-0003,Jeddah-Main,227.81,484.74,60.12,110.43,36.7,NORMAL,C,2026/05/25 00:59:11
TRF-0004,Jeddah-Industrial,230.97,358.92,60.04,82.9,35.2,NORMAL,B,2026-05-25 00:59:11
TRF-0005,Dammam-Central,221.83,158.26,59.81,35.11,61.7,NORMAL,B,2026-05-25 00:59:11
TRF-0006,Dammam-Port,221.46,209.26,60.15,46.34,35.3,NORMAL,B,2026-05-25 00:59:11
TRF-0007,Mecca-Haram,230.87,478.24,59.9,110.41,46.5,NORMAL,A,05/25/2026 00:59:11
TRF-0008,Medina-Central,235.81,187.88,59.89,44.3,50.2,NORMAL,A,25-05-2026 00:59
TRF-0009,Abha-City,224.99,234.37,60.01,52.73,52.5,NORMAL,C,20260525T005911
TRF-0010,Tabuk-Center,222.7,168.18,59.97,37.45,44.2,NORMAL,B,05/25/2026 00:59:11
TRF-0001,Riyadh-North,228.56,103.78,59.81,23.72,43.0,NORMAL,A,2026-05-25 00:59:11
TRF-0002,Riyadh-East,230.36,409.32,59.99,94.29,30.6,NORMAL,C,20260525T005911
TRF-0003,Jeddah-Main,233.1,364.16,60.17,84.89,64.0,NORMAL,A,20260525T005911
TRF-0004,Jeddah-Industrial,228.48,109.58,60.19,25.04,55.4,NORMAL,B,2026/05/25 00:59:11
TRF-0005,Dammam-Central,237.68,270.53,60.01,64.3,49.9,NORMAL,C,20260525T005911
TRF-0006,Dammam-Port,230.97,294.5,60.03,68.02,49.3,NORMAL,C,20260525T005911
TRF-0007,Mecca-Haram,229.64,463.63,59.97,106.47,50.9,NORMAL,A,05/25/2026 00:59:11
TRF-0008,Medina-Central,223.49,207.09,59.8,46.28,34.7,NORMAL,B,05/25/2026 00:59:11
TRF-0009,Abha-City,226.56,390.43,59.85,88.46,61.7,NORMAL,A,25-05-2026 00:59
TRF-0010,Tabuk-Center,220.4,279.21,60.05,61.54,46.8,NORMAL,C,25-05-2026 00:59
TRF-0001,Riyadh-North,230.03,481.67,60.11,110.8,60.3,NORMAL,B,2026-05-25 00:59:11
TRF-0002,Riyadh-East,221.73,287.58,60.15,63.77,61.1,NORMAL,C,2026-05-25 00:59:11
TRF-0003,Jeddah-Main,230.3,382.33,59.95,88.05,58.3,NORMAL,C,05/25/2026 00:59:11
TRF-0004,Jeddah-Industrial,224.61,418.76,60.2,94.06,48.6,NORMAL,A,2026/05/25 00:59:11
TRF-0005,Dammam-Central,229.99,482.18,59.94,110.9,63.0,NORMAL,A,2026/05/25 00:59:11
TRF-0006,Dammam-Port,226.79,390.28,60.19,88.51,50.3,NORMAL,A,20260525T005911
TRF-0007,Mecca-Haram,227.15,369.61,59.99,83.96,64.4,NORMAL,C,20260525T005911
TRF-0008,Medina-Central,236.09,446.78,60.1,105.48,50.6,NORMAL,A,2026/05/25 00:59:11
TRF-0009,Abha-City,221.44,260.98,59.9,57.79,32.3,NORMAL,B,05/25/2026 00:59:11
TRF-0010,Tabuk-Center,237.48,351.96,59.94,83.58,45.0,NORMAL,C,05/25/2026 00:59:11
TRF-0001,Riyadh-North,235.71,226.15,60.15,53.31,40.6,NORMAL,C,2026/05/25 00:59:11
TRF-0002,Riyadh-East,221.8,275.2,60.19,61.04,32.8,NORMAL,B,2026-05-25 00:59:11
TRF-0003,Jeddah-Main,231.74,432.6,59.92,100.25,32.9,NORMAL,A,05/25/2026 00:59:11
TRF-0004,Jeddah-Industrial,232.64,405.54,60.07,94.34,38.2,NORMAL,A,2026-05-25 00:59:11
TRF-0005,Dammam-Central,230.28,262.46,59.93,60.44,49.9,NORMAL,C,05/25/2026 00:59:11
TRF-0006,Dammam-Port,234.99,240.3,59.94,56.47,53.8,NORMAL,B,2026-05-25 00:59:11
TRF-0007,Mecca-Haram,235.43,324.99,59.97,76.51,35.7,NORMAL,C,20260525T005911
TRF-0008,Medina-Central,239.86,192.02,60.15,46.06,33.6,NORMAL,C,20260525T005911
TRF-0009,Abha-City,239.57,460.05,59.83,110.21,36.3,NORMAL,A,20260525T005911
TRF-0010,Tabuk-Center,226.7,382.65,59.83,86.75,53.6,NORMAL,B,05/25/2026 00:59:11
TRF-0001,Riyadh-North,222.76,163.49,60.12,36.42,64.4,NORMAL,B,25-05-2026 00:59
TRF-0002,Riyadh-East,228.35,272.88,60.05,62.31,59.8,NORMAL,C,2026/05/25 00:59:11
TRF-0003,Jeddah-Main,229.25,180.19,60.07,41.31,54.0,NORMAL,B,20260525T005911
TRF-0004,Jeddah-Industrial,234.28,103.14,60.11,24.16,58.4,NORMAL,C,2026/05/25 00:59:11
TRF-0005,Dammam-Central,229.38,284.58,60.11,65.28,58.7,NORMAL,A,20260525T005911
TRF-0006,Dammam-Port,230.96,373.48,59.91,86.26,45.8,NORMAL,B,2026-05-25 00:59:11
TRF-0007,Mecca-Haram,239.27,149.81,59.98,35.85,42.8,NORMAL,A,20260525T005911
TRF-0008,Medina-Central,232.58,463.23,60.08,107.74,50.0,NORMAL,A,2026/05/25 00:59:11
TRF-0009,Abha-City,224.45,124.36,60.15,27.91,38.2,NORMAL,A,2026/05/25 00:59:11
TRF-0010,Tabuk-Center,235.25,160.74,60.0,37.81,53.0,NORMAL,B,20260525T005911
TRF-0001,Riyadh-North,234.31,138.16,53.12,32.37,34.0,FREQ_DRIFT,A,2026/05/25 00:59:11
TRF-0002,Riyadh-East,221.08,318.46,59.84,70.41,40.9,NORMAL,B,2026-05-25 00:59:11
TRF-0003,Jeddah-Main,232.5,171.27,59.82,39.82,57.3,NORMAL,B,05/25/2026 00:59:11
TRF-0004,Jeddah-Industrial,237.67,291.3,59.92,69.23,51.6,NORMAL,A,25-05-2026 00:59
TRF-0005,Dammam-Central,239.88,296.04,59.96,71.01,40.4,NORMAL,C,2026-05-25 00:59:11
TRF-0006,Dammam-Port,222.44,248.83,60.13,55.35,41.3,NORMAL,C,2026-05-25 00:59:11
TRF-0007,Mecca-Haram,224.41,464.72,59.9,104.29,48.3,NORMAL,C,2026-05-25 00:59:11
TRF-0008,Medina-Central,230.84,294.33,60.08,67.94,50.3,NORMAL,C,25-05-2026 00:59
TRF-0009,Abha-City,227.61,277.35,60.18,63.13,57.7,NORMAL,A,25-05-2026 00:59
TRF-0010,Tabuk-Center,229.17,424.97,60.2,97.39,60.1,NORMAL,B,2026-05-25 00:59:11
TRF-0001,Riyadh-North,234.71,179.34,60.08,42.09,42.0,NORMAL,B,2026-05-25 00:59:11
TRF-0002,Riyadh-East,233.85,416.0,59.91,97.28,47.8,NORMAL,A,05/25/2026 00:59:11
TRF-0002,Riyadh-East,233.85,416.0,59.91,97.28,47.8,NORMAL,A,05/25/2026 00:59:11
TRF-0003,Jeddah-Main,226.11,212.62,60.15,48.08,42.1,NORMAL,B,2026-05-25 00:59:11
